src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwr_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts,label
134.221.96.2,30.212.0.20,0,0,IP_90,2025-07-17 23:52:17.024,0.1429176,3282737.7453861525,62.97334967841609,62.97334967841609,0.0,9,0,469161,0,52129,52129,52129.0,0.0,0,0,0.0,0.0,52129,52129,52129.0,0.0,0.0,288,0,42,9,0.017862649999999997,0.1108691,0.0001399,0.03564053163474838,0.14290119999999998,0.1108691,0.0001399,0.017862649999999997,0.03564053163474838,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,52129.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0,9,0,469161,0,Unknown
134.221.96.14,14.24.5.130,0,0,IP_161,2025-07-17 23:52:17.025,0.0335457,1642833.5077223014,447.1511997066688,447.1511997066688,0.0,15,0,55110,0,3674,3674,3674.0,0.0,0,0,0.0,0.0,3674,3674,3674.0,0.0,0.0,480,0,1432,15,0.0023951857142857145,0.0174886,0.0000276,0.004801023166227493,0.0335326,0.0174886,0.0000276,0.0023951857142857145,0.004801023166227493,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,3674.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1432.0,0.0,0,15,0,55110,0,Unknown
134.221.96.14,14.24.5.130,0,0,IP_161,2025-07-17 23:52:17.025,0.0337524,1741624.299309086,474.0403645370403,474.0403645370403,0.0,16,0,58784,0,3674,3674,3674.0,0.0,0,0,0.0,0.0,3674,3674,3674.0,0.0,0.0,512,0,1432,16,0.0022497199999999998,0.0174886,0.0000276,0.004670054858664225,0.0337458,0.0174886,0.0000276,0.0022497199999999998,0.004670054858664225,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,3674.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1432.0,0.0,0,16,0,58784,0,Unknown
134.221.96.2,30.212.0.20,0,0,IP_90,2025-07-17 23:52:17.025,0.1445065,3607380.982862362,69.20103939961177,69.20103939961177,0.0,10,0,521290,0,52129,52129,52129.0,0.0,0,0,0.0,0.0,52129,52129,52129.0,0.0,0.0,320,0,42,10,0.016055655555555555,0.1108691,0.0001399,0.033988685117358,0.1445009,0.1108691,0.0001399,0.016055655555555555,0.033988685117358,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,52129.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0,10,0,521290,0,Unknown
134.221.96.14,14.24.5.130,0,0,IP_161,2025-07-17 23:52:17.027,0.0350962,1779622.8651534924,484.38292464711276,484.38292464711276,0.0,17,0,62458,0,3674,3674,3674.0,0.0,0,0,0.0,0.0,3674,3674,3674.0,0.0,0.0,544,0,1432,17,0.0021926,0.0174886,0.0000276,0.004527169593134324,0.0350816,0.0174886,0.0000276,0.0021926,0.004527169593134324,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,3674.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1432.0,0.0,0,17,0,62458,0,Unknown
134.221.96.14,14.24.5.130,0,0,IP_161,2025-07-17 23:52:17.027,0.0351767,1879994.4281299838,511.70234842950026,511.70234842950026,0.0,18,0,66132,0,3674,3674,3674.0,0.0,0,0,0.0,0.0,3674,3674,3674.0,0.0,0.0,576,0,1432,18,0.002069041176470588,0.0174886,0.0000276,0.004419720495162937,0.035173699999999995,0.0174886,0.0000276,0.002069041176470588,0.004419720495162937,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,3674.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1432.0,0.0,0,18,0,66132,0,Unknown
134.221.96.2,30.212.0.20,0,0,IP_90,2025-07-17 23:52:17.027,0.1458707,3931008.763240322,75.40924942431894,75.40924942431894,0.0,11,0,573419,0,52129,52129,52129.0,0.0,0,0,0.0,0.0,52129,52129,52129.0,0.0,0.0,352,0,42,11,0.014586729999999997,0.1108691,0.0001399,0.03254423643283246,0.14586729999999998,0.1108691,0.0001399,0.014586729999999997,0.03254423643283246,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,52129.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0,11,0,573419,0,Unknown
134.221.96.14,14.24.5.130,0,0,IP_161,2025-07-17 23:52:17.027,0.0360161,1938188.7544736937,527.5418493396008,527.5418493396008,0.0,19,0,69806,0,3674,3674,3674.0,0.0,0,0,0.0,0.0,3674,3674,3674.0,0.0,0.0,608,0,1432,19,0.002000194444444444,0.0174886,0.0000276,0.0043045660403901636,0.036003499999999994,0.0174886,0.0000276,0.002000194444444444,0.0043045660403901636,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,3674.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1432.0,0.0,0,19,0,69806,0,Unknown
134.221.96.2,30.212.0.20,0,0,IP_90,2025-07-17 23:52:17.028,0.1467962,4261336.4651128575,81.7459852502994,81.7459852502994,0.0,12,0,625548,0,52129,52129,52129.0,0.0,0,0,0.0,0.0,52129,52129,52129.0,0.0,0.0,384,0,42,12,0.013344554545454544,0.1108691,0.0001399,0.03127735636722642,0.14679009999999998,0.1108691,0.0001399,0.013344554545454544,0.03127735636722642,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,52129.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0,12,0,625548,0,Unknown
134.221.96.14,14.24.5.130,0,0,IP_161,2025-07-17 23:52:17.029,0.0378831,1939651.1901085179,527.9398993218612,527.9398993218612,0.0,20,0,73480,0,3674,3674,3674.0,0.0,0,0,0.0,0.0,3674,3674,3674.0,0.0,0.0,640,0,1432,20,0.0019867947368421048,0.0174886,0.0000276,0.004190142600069795,0.037749099999999994,0.0174886,0.0000276,0.0019867947368421048,0.004190142600069795,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,3674.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1432.0,0.0,0,20,0,73480,0,Unknown
134.221.96.14,14.24.5.130,0,0,IP_161,2025-07-17 23:52:17.030,0.0382888,2015054.0105722824,548.4632581851612,548.4632581851612,0.0,21,0,77154,0,3674,3674,3674.0,0.0,0,0,0.0,0.0,3674,3674,3674.0,0.0,0.0,672,0,1432,21,0.0019140049999999994,0.0174886,0.0000276,0.0040963518926570505,0.03828009999999999,0.0174886,0.0000276,0.0019140049999999994,0.0040963518926570505,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,3674.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1432.0,0.0,0,21,0,77154,0,Unknown
134.221.96.14,14.24.5.130,0,0,IP_161,2025-07-17 23:52:17.030,0.0383613,2107019.313735457,573.4946417352905,573.4946417352905,0.0,22,0,80828,0,3674,3674,3674.0,0.0,0,0,0.0,0.0,3674,3674,3674.0,0.0,0.0,704,0,1432,22,0.0018265571428571423,0.0174886,0.0000276,0.004016713713682752,0.03835769999999999,0.0174886,0.0000276,0.0018265571428571423,0.004016713713682752,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,3674.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1432.0,0.0,0,22,0,80828,0,Unknown
134.221.96.2,30.212.0.20,0,0,IP_90,2025-07-17 23:52:17.030,0.1490653,4546175.400981985,87.2101018815244,87.2101018815244,0.0,13,0,677677,0,52129,52129,52129.0,0.0,0,0,0.0,0.0,52129,52129,52129.0,0.0,0.0,416,0,42,13,0.01242173333333333,0.1108691,0.0001399,0.030101791614961324,0.14906079999999997,0.1108691,0.0001399,0.01242173333333333,0.030101791614961324,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,52129.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0,13,0,677677,0,Unknown
134.221.96.14,14.24.5.130,0,0,IP_161,2025-07-17 23:52:17.031,0.0393961,2144933.1278984467,583.814133886349,583.814133886349,0.0,23,0,84502,0,3674,3674,3674.0,0.0,0,0,0.0,0.0,3674,3674,3674.0,0.0,0.0,736,0,1432,23,0.0017900863636363632,0.0174886,0.0000276,0.003927920364668521,0.03938189999999999,0.0174886,0.0000276,0.0017900863636363632,0.003927920364668521,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,3674.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1432.0,0.0,0,23,0,84502,0,Unknown
134.221.96.14,14.24.5.130,0,0,IP_161,2025-07-17 23:52:17.031,0.0395296,2230632.235084595,607.139966000162,607.139966000162,0.0,24,0,88176,0,3674,3674,3674.0,0.0,0,0,0.0,0.0,3674,3674,3674.0,0.0,0.0,768,0,1432,24,0.001718434782608695,0.0174886,0.0000276,0.0038562544501118652,0.03952399999999999,0.0174886,0.0000276,0.001718434782608695,0.0038562544501118652,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,3674.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1432.0,0.0,0,24,0,88176,0,Unknown
134.221.96.2,30.212.0.20,0,0,IP_90,2025-07-17 23:52:17.032,0.1507357,4841626.767912312,92.87779869002499,92.87779869002499,0.0,14,0,729806,0,52129,52129,52129.0,0.0,0,0,0.0,0.0,52129,52129,52129.0,0.0,0.0,448,0,42,14,0.011593899999999997,0.1108691,0.0001399,0.029062693974207923,0.15072069999999996,0.1108691,0.0001399,0.011593899999999997,0.029062693974207923,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,52129.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0,14,0,729806,0,Unknown
134.221.96.14,14.24.5.130,0,0,IP_161,2025-07-17 23:52:17.032,0.0402803,2280271.0009607677,620.6507895919345,620.6507895919345,0.0,25,0,91850,0,3674,3674,3674.0,0.0,0,0,0.0,0.0,3674,3674,3674.0,0.0,0.0,800,0,1432,25,0.0016771166666666663,0.0174886,0.0000276,0.0037802580924528894,0.04025079999999999,0.0174886,0.0000276,0.0016771166666666663,0.0037802580924528894,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,3674.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1432.0,0.0,0,25,0,91850,0,Unknown
134.221.96.14,14.24.5.130,0,0,IP_161,2025-07-17 23:52:17.033,0.0413556,2309820.193637621,628.693574751666,628.693574751666,0.0,26,0,95524,0,3674,3674,3674.0,0.0,0,0,0.0,0.0,3674,3674,3674.0,0.0,0.0,832,0,1432,26,0.0016508559999999994,0.0174886,0.0000276,0.0037061149656296417,0.041271399999999986,0.0174886,0.0000276,0.0016508559999999994,0.0037061149656296417,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,3674.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1432.0,0.0,0,26,0,95524,0,Unknown
134.221.96.2,30.212.0.20,0,0,IP_90,2025-07-17 23:52:17.033,0.1521637,5138774.885205867,98.57804456647675,98.57804456647675,0.0,15,0,781935,0,52129,52129,52129.0,0.0,0,0,0.0,0.0,52129,52129,52129.0,0.0,0.0,480,0,42,15,0.01086833571428571,0.1108691,0.0001399,0.02812743332515193,0.15215669999999995,0.1108691,0.0001399,0.01086833571428571,0.02812743332515193,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,52129.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0,15,0,781935,0,Unknown
134.221.96.14,14.24.5.130,0,0,IP_161,2025-07-17 23:52:17.034,0.0420942,2356571.68921134,641.4185327194721,641.4185327194721,0.0,27,0,99198,0,3674,3674,3674.0,0.0,0,0,0.0,0.0,3674,3674,3674.0,0.0,0.0,864,0,1432,27,0.0016185230769230762,0.0174886,0.0000276,0.00363773875825541,0.04208159999999998,0.0174886,0.0000276,0.0016185230769230762,0.00363773875825541,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,3674.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1432.0,0.0,0,27,0,99198,0,Unknown
134.221.96.14,14.24.5.130,0,0,IP_161,2025-07-17 23:52:17.037,0.0453821,2266796.8207729477,616.9833480601383,616.9833480601383,0.0,28,0,102872,0,3674,3674,3674.0,0.0,0,0,0.0,0.0,3674,3674,3674.0,0.0,0.0,896,0,1432,28,0.0016804333333333326,0.0174886,0.0000276,0.003583668753086961,0.04537169999999998,0.0174886,0.0000276,0.0016804333333333326,0.003583668753086961,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,3674.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1432.0,0.0,0,28,0,102872,0,Unknown
134.221.96.14,14.24.5.130,0,0,IP_161,2025-07-17 23:52:17.037,0.0455026,2341536.5275830394,637.3262187215676,637.3262187215676,0.0,29,0,106546,0,3674,3674,3674.0,0.0,0,0,0.0,0.0,3674,3674,3674.0,0.0,0.0,928,0,1432,29,0.001624889285714285,0.0174886,0.0000276,0.0035309082882797093,0.04549689999999998,0.0174886,0.0000276,0.001624889285714285,0.0035309082882797093,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,3674.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1432.0,0.0,0,29,0,106546,0,Unknown
134.221.96.2,30.212.0.20,0,0,IP_90,2025-07-17 23:52:17.037,0.1562237,5338908.245035805,102.41723886964654,102.41723886964654,0.0,16,0,834064,0,52129,52129,52129.0,0.0,0,0,0.0,0.0,52129,52129,52129.0,0.0,0.0,512,0,42,16,0.010414646666666664,0.1108691,0.0001399,0.02722665380879226,0.15621969999999996,0.1108691,0.0001399,0.010414646666666664,0.02722665380879226,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,52129.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0,16,0,834064,0,Unknown
134.221.96.14,14.24.5.130,0,0,IP_161,2025-07-17 23:52:17.038,0.0465606,2367237.535598768,644.3215937938944,644.3215937938944,0.0,30,0,110220,0,3674,3674,3674.0,0.0,0,0,0.0,0.0,3674,3674,3674.0,0.0,0.0,960,0,1432,30,0.0016050896551724131,0.0174886,0.0000276,0.0034710780305304166,0.04654759999999998,0.0174886,0.0000276,0.0016050896551724131,0.0034710780305304166,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,3674.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1432.0,0.0,0,30,0,110220,0,Unknown
134.221.96.14,14.24.5.130,0,0,IP_161,2025-07-17 23:52:17.039,0.0472166,2412160.130123728,656.548756157792,656.548756157792,0.0,31,0,113894,0,3674,3674,3674.0,0.0,0,0,0.0,0.0,3674,3674,3674.0,0.0,0.0,992,0,1432,31,0.0015736033333333327,0.0174886,0.0000276,0.0034169460345444273,0.04720809999999998,0.0174886,0.0000276,0.0015736033333333327,0.0034169460345444273,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,3674.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1432.0,0.0,0,31,0,113894,0,Unknown
134.221.96.2,30.212.0.20,0,0,IP_90,2025-07-17 23:52:17.039,0.1579638,5610101.808135789,107.61959385631393,107.61959385631393,0.0,17,0,886193,0,52129,52129,52129.0,0.0,0,0,0.0,0.0,52129,52129,52129.0,0.0,0.0,544,0,42,17,0.009872306249999997,0.1108691,0.0001399,0.026445642499012687,0.15795689999999996,0.1108691,0.0001399,0.009872306249999997,0.026445642499012687,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,52129.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0,17,0,886193,0,Unknown
134.221.96.14,14.24.5.130,0,0,IP_161,2025-07-17 23:52:17.049,0.0570936,2059215.0433673826,560.4831364636316,560.4831364636316,0.0,32,0,117568,0,3674,3674,3674.0,0.0,0,0,0.0,0.0,3674,3674,3674.0,0.0,0.0,1024,0,1432,32,0.0018410193548387091,0.0174886,0.0000276,0.003666637475365464,0.057071599999999986,0.0174886,0.0000276,0.0018410193548387091,0.003666637475365464,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,3674.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1432.0,0.0,0,32,0,117568,0,Unknown
134.221.96.2,30.212.0.20,0,0,IP_90,2025-07-17 23:52:17.049,0.1679367,5587355.235633426,107.18324225735054,107.18324225735054,0.0,18,0,938322,0,52129,52129,52129.0,0.0,0,0,0.0,0.0,52129,52129,52129.0,0.0,0.0,576,0,42,18,0.00987831764705882,0.1108691,0.0001399,0.025656053000051537,0.16793139999999995,0.1108691,0.0001399,0.00987831764705882,0.025656053000051537,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,52129.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0,18,0,938322,0,Unknown
134.221.96.14,14.24.5.130,0,0,IP_161,2025-07-17 23:52:17.049,0.0575075,2108281.528496283,573.8381950180411,573.8381950180411,0.0,33,0,121242,0,3674,3674,3674.0,0.0,0,0,0.0,0.0,3674,3674,3674.0,0.0,0.0,1056,0,1432,33,0.0017965343749999996,0.0174886,0.0000276,0.0036173808885547097,0.05748909999999999,0.0174886,0.0000276,0.0017965343749999996,0.0036173808885547097,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,3674.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1432.0,0.0,0,33,0,121242,0,Unknown
134.221.96.14,14.24.5.130,0,0,IP_161,2025-07-17 23:52:17.050,0.0590213,2116456.2624001843,576.0632178552489,576.0632178552489,0.0,34,0,124916,0,3674,3674,3674.0,0.0,0,0,0.0,0.0,3674,3674,3674.0,0.0,0.0,1088,0,1432,34,0.001788115151515151,0.0174886,0.0000276,0.003562468826285401,0.059007799999999985,0.0174886,0.0000276,0.001788115151515151,0.003562468826285401,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,3674.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1432.0,0.0,0,34,0,124916,0,Unknown
134.221.96.14,14.24.5.130,0,0,IP_161,2025-07-17 23:52:17.051,0.0591401,2174328.4167595254,591.815029058118,591.815029058118,0.0,35,0,128590,0,3674,3674,3674.0,0.0,0,0,0.0,0.0,3674,3674,3674.0,0.0,0.0,1120,0,1432,35,0.0017392941176470585,0.0174886,0.0000276,0.0035208762115451066,0.05913599999999999,0.0174886,0.0000276,0.0017392941176470585,0.0035208762115451066,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,3674.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1432.0,0.0,0,35,0,128590,0,Unknown
134.221.96.2,30.212.0.20,0,0,IP_90,2025-07-17 23:52:17.051,0.169871,5830606.754537267,111.8495799753931,111.8495799753931,0.0,19,0,990451,0,52129,52129,52129.0,0.0,0,0,0.0,0.0,52129,52129,52129.0,0.0,0.0,608,0,42,19,0.009437066666666664,0.1108691,0.0001399,0.02499948986932867,0.16986719999999994,0.1108691,0.0001399,0.009437066666666664,0.02499948986932867,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,52129.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0,19,0,990451,0,Unknown
134.221.96.14,14.24.5.130,0,0,IP_161,2025-07-17 23:52:17.051,0.0592339,2232910.546156846,607.7600833306603,607.7600833306603,0.0,36,0,132264,0,3674,3674,3674.0,0.0,0,0,0.0,0.0,3674,3674,3674.0,0.0,0.0,1152,0,1432,36,0.0016923228571428567,0.0174886,0.0000276,0.0034810049956122656,0.05923129999999999,0.0174886,0.0000276,0.0016923228571428567,0.0034810049956122656,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,3674.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1432.0,0.0,0,36,0,132264,0,Unknown
134.221.96.14,14.24.5.130,0,0,IP_161,2025-07-17 23:52:17.051,0.0592611,2293882.4962749598,624.3556059539901,624.3556059539901,0.0,37,0,135938,0,3674,3674,3674.0,0.0,0,0,0.0,0.0,3674,3674,3674.0,0.0,0.0,1184,0,1432,37,0.0016460805555555552,0.0174886,0.0000276,0.0034432025380789076,0.05925889999999999,0.0174886,0.0000276,0.0016460805555555552,0.0034432025380789076,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,3674.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1432.0,0.0,0,37,0,135938,0,Unknown
134.221.96.2,30.212.0.20,0,0,IP_90,2025-07-17 23:52:17.051,0.1699758,6133696.679174329,117.66380861275546,117.66380861275546,0.0,20,0,1042580,0,52129,52129,52129.0,0.0,0,0,0.0,0.0,52129,52129,52129.0,0.0,0.0,640,0,42,20,0.008945947368421048,0.1108691,0.0001058,0.024421766240220355,0.16997299999999993,0.1108691,0.0001058,0.008945947368421048,0.024421766240220355,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,52129.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0,20,0,1042580,0,Unknown
134.221.96.14,14.24.5.130,0,0,IP_161,2025-07-17 23:52:17.051,0.0598749,2331728.3202143135,634.6565923283379,634.6565923283379,0.0,38,0,139612,0,3674,3674,3674.0,0.0,0,0,0.0,0.0,3674,3674,3674.0,0.0,0.0,1216,0,1432,38,0.0016179675675675673,0.0174886,0.0000276,0.0034005401274514605,0.05986479999999999,0.0174886,0.0000276,0.0016179675675675673,0.0034005401274514605,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,3674.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1432.0,0.0,0,38,0,139612,0,Unknown
134.221.96.2,30.212.0.20,0,0,IP_90,2025-07-17 23:52:17.051,0.1706359,6415467.085179613,123.06906108269126,123.06906108269126,0.0,21,0,1094709,0,52129,52129,52129.0,0.0,0,0,0.0,0.0,52129,52129,52129.0,0.0,0.0,672,0,42,21,0.008531499999999996,0.1108691,0.0001058,0.023871847410286456,0.17062999999999992,0.1108691,0.0001058,0.008531499999999996,0.023871847410286456,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,52129.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0,21,0,1094709,0,Unknown
134.221.96.14,14.24.5.130,0,0,IP_161,2025-07-17 23:52:17.052,0.0600442,2386342.0613481402,649.5215191475613,649.5215191475613,0.0,39,0,143286,0,3674,3674,3674.0,0.0,0,0,0.0,0.0,3674,3674,3674.0,0.0,0.0,1248,0,1432,39,0.001580007894736842,0.0174886,0.0000276,0.003363432863935422,0.06004029999999999,0.0174886,0.0000276,0.001580007894736842,0.003363432863935422,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,3674.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1432.0,0.0,0,39,0,143286,0,Unknown
